1771351394.9339926,32.58354578527103,163.7172139313389,32.58354578527103,163.7172139313389,False,60
1771351395.0854783,33.80420921692859,167.48934080386553,33.193877501099806,165.60327736760223,False,60
1771351395.1431022,33.74525619642693,169.3470719252058,33.37767039954218,166.85120888680342,False,60
1771351395.1901035,33.44051303885218,170.17945571353133,33.39338105936968,167.6832705934854,False,60
1771351395.2572708,33.87445978177147,170.7340311466298,33.489596803850034,168.29342270411428,False,60
1771351395.318275,33.70997397292758,171.417778404888,33.526326332029626,168.81414865424324,False,60
1771351395.3725078,33.48457138734129,171.85126930098986,33.52036133993129,169.2480230323499,False,60
1771351395.4346695,32.83114304878163,171.64890567299955,33.434209053537586,169.5481333624311,False,60
1771351395.4967308,32.73947048058045,171.63622934794435,33.35701587876457,169.78014402748812,False,60
1771351395.5596836,32.56397422998966,171.54661855703773,33.27771171388708,169.9567914804431,False,60
1771351395.6528442,32.38163507133208,171.50942885011264,33.19625020092753,170.09794033223125,False,60
1771351395.706865,32.29000904441205,171.48802191903252,33.12073010455124,170.2137804644647,False,60
1771351395.7774158,32.11681576044915,171.38666757774865,33.043505924235696,170.30400255010193,False,60
1771351395.8410134,32.09507472275145,171.32682359869145,32.97576083841539,170.37706119642976,False,60
1771351395.9072912,31.9965455340808,171.25993004663223,32.91047981812642,170.43591911977657,False,60
1771351395.955073,32.36257882744485,171.04764608606507,32.87623600620882,170.4741520551696,False,60
1771351396.0020545,34.2997921734132,170.82283777398814,32.959974604279665,170.494662979806,False,60
1771351396.0516088,35.13459990817708,170.5868609798683,33.08078712116285,170.49978509092057,False,60
1771351396.1283307,34.3692589585431,170.00929302317562,33.14860142839339,170.473969718934,False,60
1771351396.1974952,35.34118571492549,170.95526944974236,33.258230642719994,170.49803470547442,False,60
1771351396.3208075,33.07815761558579,171.90112207310096,33.249655736665986,170.56484838964712,False,60
1771351396.3776865,32.80428236163826,172.03707399882595,33.22941149234654,170.63176773551888,False,60
1771351396.447056,32.8277232382681,172.09079591000673,33.21194678564748,170.6952037431053,False,60
1771351396.5040605,33.24519163984317,171.97043765798307,33.21333198790563,170.74833848955856,False,60
1771351396.5648305,33.508532841215256,171.9168637170524,33.22514002203802,170.7950794986583,False,60
1771351396.6123815,33.83218574494741,171.80515603303792,33.24848793445761,170.83392859613443,False,60
1771351396.6752863,34.117131961395884,171.73122815407422,33.280659935455326,170.86716191309517,False,60
1771351396.7462192,34.4457374737456,171.66608833118931,33.32226984753712,170.89569499945569,False,60
1771351396.8022184,34.823853930259524,171.63043340166124,33.3740486090103,170.9210308064283,False,60
1771351396.8679051,35.40854672349758,172.0377902658251,33.44186521282655,170.95825612174153,False,60
1771351396.9555488,35.39110668584245,172.05352267365424,33.504743970020606,170.99358730083546,False,60
1771351397.0098689,35.56812795013036,172.1101721056801,33.56922471939903,171.02848057598686,False,60
1771351397.065397,35.65257441507093,172.04448247890838,33.632356528358784,171.05926851243902,False,60
1771351397.1143887,35.6230965831019,172.00180217501793,33.69090770643946,171.0869900907502,False,60
1771351397.1788993,35.42259827621432,171.61324697098803,33.7403845798616,171.10202600161412,False,60
1771351397.2454195,35.42144556675182,171.72943239528644,33.78708071838633,171.1194539569939,False,60
1771351397.2992337,35.34304278567086,171.75826285186736,33.82913374723186,171.13671906226077,False,60
1771351397.344768,37.031136914215054,171.04154368790827,33.91339698846826,171.13421444714623,False,60
1771351397.401856,35.33062594258001,170.24543884232364,33.94973619241984,171.11142532907388,False,60
1771351397.4687092,34.87402580081767,169.75867702296947,33.97284343262979,171.07760662142124,False,60
1771351397.558782,34.63599799238662,169.4821715937065,33.98901793408727,171.0386935719648,False,60
1771351397.6128232,34.47127297087905,169.0123709351353,34.000500196868025,170.99044779489745,False,60
1771351397.6633615,33.94074694030546,168.506538336418,33.99911058625029,170.93268245865374,False,60
1771351397.7253673,33.76731212426162,168.3667367941041,33.99384243938692,170.87436551173215,False,60
1771351397.7698827,33.63100778700942,168.34304800515284,33.98577944711186,170.81811401158595,False,60
1771351397.8308878,33.39517687864801,168.39136086801247,33.97294026084091,170.76535850846477,False,60
1771351397.8923962,33.20447985806757,168.8655089983899,33.9565900395053,170.7249361784632,False,60
1771351397.9543808,32.85300418185717,168.98911701295515,33.93359866747097,170.68877327918176,False,60
1771351398.0168219,32.56307999605271,169.01997329349805,33.905628898666514,170.6547161366168,False,60
1771351398.070719,32.41423947794061,169.03462705037379,33.87580111025199,170.62231435489193,False,60
1771351398.165914,32.1654690440758,169.06516695959462,33.84226518738579,170.59178205302337,False,60
1771351398.211918,32.035728106513965,169.0722153043976,33.80752408967672,170.5625596155498,False,60
1771351398.2594166,31.91178182795373,169.11160504704003,33.771755367757414,170.53518311425714,False,60
